AreaCode,Area,Category,Year,Production,Imports.primary,Imports.standardized,Imports.total,Exports.primary,Exports.standardized,Exports.total,Domestic.supply,Imports.sd,Exports.sd,Feed,Seed,Loss,Bio,dStock,Food
39,Chad,Vegetables (inc. melons),2011,17.2124836,0.003085825,0.083633871,0.086719696,0,2.13E-05,2.13E-05,17.29918199,0.016909804,1.38E-05,0,0,4.782812487,0,0,5
39,Chad,Vegetables (inc. melons),2012,17.18986601,0.000441544,0.063752902,0.064194446,0,0.000358158,0.000358158,17.25370229,0.026373294,0.000188046,0,0,4.778739704,0,0,0
40,Chile,Cereals,2007,1632.498721,1792.073517,97.80883092,1889.882348,24.81933404,116.7865372,141.6058712,3380.775198,7.014684233,9.700614946,5536.99842,30.00365955,77.08520257,257.0110894,0,1158
40,Chile,Cereals,2008,1872.820794,1687.984784,130.9180729,1818.902857,18.50891657,122.8620288,141.3709454,3550.352706,7.126693575,9.037531349,5513.481755,34.43083299,88.22573391,267.3698315,0,1169
40,Chile,Cereals,2009,1754.742521,1217.237061,146.4747741,1363.711835,24.05867618,136.0489448,160.1076209,2958.346735,6.879631969,9.219073665,5404.737001,35.12863201,82.56546172,76.61533535,0,1174
40,Chile,Cereals,2010,1996.64387,1200.314894,223.6974014,1424.012295,41.78269588,142.2194631,184.002159,3236.654006,8.656229648,10.10717032,5587.434154,31.51306016,94.58349105,242.7243378,0,1172
40,Chile,Cereals,2011,2178.763026,1118.408864,311.9330415,1430.341906,85.41539385,175.3718057,260.7871996,3348.317732,8.958918694,10.54810564,6009.045648,34.16736235,102.291689,246.3460007,0,1187
40,Chile,Cereals,2012,1895.103662,1445.294256,263.3437218,1708.637978,47.45801904,166.79052,214.248539,3389.493101,10.93599004,12.52044382,5972.374571,32.06399223,88.77837522,247.7320544,0,0
40,Chile,Dairy and Eggs,2007,292.7935492,0.210478112,19.1943736,19.40485171,0.058265049,51.79697755,51.8552426,260.3431583,1.2833344,1.761179553,0,0,11.65985437,0,0,238
40,Chile,Dairy and Eggs,2008,301.7659365,0.037916297,21.86735232,21.90526862,0.003633199,44.86606224,44.86969544,278.8015096,1.424645513,1.368174671,0,0,12.01630712,0,0,256
40,Chile,Dairy and Eggs,2009,288.5659376,0.033852431,19.10237856,19.13623099,0.141794292,38.18477029,38.32656458,269.375604,1.396268032,1.164558097,0,0,11.73806696,0,0,247
40,Chile,Dairy and Eggs,2010,304.7488022,0.041561627,31.8138438,31.85540542,0.069665528,40.35233388,40.42199941,296.1822082,1.3966504,1.070139211,0,0,12.34157123,0,0,254
40,Chile,Dairy and Eggs,2011,312.7718951,0.02749468,33.88442516,33.91191984,0.178966624,43.8378251,44.01679172,302.6670233,1.645659867,0.996596311,0,0,12.66800332,0,0,276
40,Chile,Dairy and Eggs,2012,313.4001859,0.401687577,33.23747998,33.63916755,0.191557633,42.55093786,42.74249549,304.296858,2.467772641,0.771295366,0,0,12.69130213,0,0,0
40,Chile,Fruit and Nuts,2007,574.3515918,32.32000397,28.1267103,60.44671427,291.4814458,335.7375357,627.2189815,7.579324624,2.845053877,49.82588883,0,0,64.44746334,0,0,164
40,Chile,Fruit and Nuts,2008,582.4717356,31.30369992,28.77888832,60.08258824,295.6834704,359.0483783,654.7318488,-12.17752488,4.435854796,55.05820062,0,0,65.93628507,0,0,167
40,Chile,Fruit and Nuts,2009,596.06242,32.49120702,24.84748619,57.33869321,316.2389814,355.0777681,671.3167495,-17.91563634,3.337852324,47.66371408,0,0,66.94009206,0,0,172
40,Chile,Fruit and Nuts,2010,659.0433982,34.6978502,32.3778573,67.0757075,311.8297689,372.8433985,684.6731674,41.44593831,3.954885994,51.22717649,0,0,73.09349824,0,0,184
40,Chile,Fruit and Nuts,2011,688.2472887,30.89479516,35.91209804,66.8068932,328.722278,383.9068958,712.6291739,42.42500801,5.541400183,65.46129972,0,0,75.12363394,0,0,161
40,Chile,Fruit and Nuts,2012,694.3176851,31.46959861,38.07560644,69.54520506,310.8666439,524.7322106,835.5988545,-71.73596433,5.049091122,75.58980486,0,0,75.85901942,0,0,0
40,Chile,GRAND TOTAL,2007,3429.831179,2036.318589,1177.034968,3213.353557,587.4084383,737.1542843,1324.562723,5318.622013,21.46765229,79.72089381,5536.99842,43.79221779,259.700868,268.498844,0,2940
40,Chile,GRAND TOTAL,2008,3681.314538,1886.365551,1013.131683,2899.497234,578.0334182,755.5438368,1333.577255,5247.234516,24.61079623,84.65980025,5513.481755,48.41506133,274.3960091,267.3735919,0,2952
40,Chile,GRAND TOTAL,2009,3513.422972,1342.195656,1198.304266,2540.499922,604.4250124,746.1014808,1350.526493,4703.396402,23.45393846,73.93183736,5404.737001,46.80060817,267.3615848,89.10821375,0,2911
40,Chile,GRAND TOTAL,2010,3869.286378,1376.568813,1264.36534,2640.934153,596.2482169,720.4450314,1316.693248,5193.527283,28.14467786,79.48214496,5587.434154,44.21174522,289.6880285,253.0458509,0,2949
40,Chile,GRAND TOTAL,2011,4263.856568,1395.039258,1444.341776,2839.381034,679.4966668,795.8962114,1475.392878,5627.844724,30.95690899,97.33541523,6009.045648,47.27516478,319.8921319,275.8062916,0,2989
40,Chile,GRAND TOTAL,2012,3929.095557,1714.33306,1387.088051,3101.421111,669.7902261,941.5749824,1611.365208,5419.151459,37.50492957,108.3065172,5972.374571,42.01494054,291.4195136,276.7157807,0,0
40,Chile,Meat and Fish,2007,391.5420059,39.8201031,5.4930596,45.3131627,223.1708953,55.18537809,278.3562734,158.4988952,0.194228603,4.254300626,0,0,45.30093956,0,0,482
40,Chile,Meat and Fish,2008,402.6702584,35.25227244,6.084286219,41.33655866,208.7125778,53.69778325,262.4103611,181.596456,0.321707633,6.188917945,0,0,46.49797405,0,0,480
40,Chile,Meat and Fish,2009,383.9453132,46.52383025,5.976233215,52.50006346,196.9398551,50.49727314,247.4371282,189.0082484,0.401741898,5.120157418,0,0,44.44057938,0,0,445
40,Chile,Meat and Fish,2010,373.4133697,60.69341565,9.654807465,70.34822312,166.9496056,38.88001269,205.8296183,237.9319746,0.628315018,6.186332371,0,0,43.13593894,0,0,448
40,Chile,Meat and Fish,2011,388.3289325,61.36947504,16.12546812,77.49494316,186.5779192,47.82081135,234.3987305,231.4251452,0.640489931,8.989404503,0,0,44.5002912,0,0,458
40,Chile,Meat and Fish,2012,392.5079456,61.45423486,13.10038576,74.55462062,221.5925088,45.20462532,266.7971342,200.2654321,0.560966738,8.470863922,0,0,45.05053787,0,0,0
40,Chile,Pulses,2007,43.77644852,0.01536833,16.47420356,16.48957189,0.010534924,3.679704226,3.69023915,56.57578126,1.120541031,0.125772078,0,0.702009478,1.606022093,0,0,35
40,Chile,Pulses,2008,32.10059229,0.034656072,18.99566892,19.03032499,0.007584326,10.27310005,10.28068437,40.85023291,1.169603447,0.514493488,0,0.736220279,1.226111636,0,0,33
40,Chile,Pulses,2009,24.6094555,0.1126141,14.83899801,14.95161211,0.002818278,19.8650643,19.86788257,19.69318503,0.897336121,0.510008431,0,1.100729148,1.071934305,0,0,28
40,Chile,Pulses,2010,58.19598549,0.202050452,15.12989571,15.33194617,0.001651483,3.264229441,3.265880924,70.26205073,0.974293619,0.150630472,0,0.902750582,2.122659719,0,0,36
40,Chile,Pulses,2011,40.33709539,0.364789314,12.00016742,12.36495673,0.003644283,2.466953905,2.470598188,50.23145393,0.720370686,0.0892791,0,0.755349578,1.541673084,0,0,32
40,Chile,Pulses,2012,30.51375754,0.427409734,18.11076254,18.53817227,0.002294149,2.419106275,2.421400424,46.63052939,1.019426473,0.099665664,0,0.474594894,1.146262784,0,0,0
40,Chile,Roots and Tubers,2007,100.4999915,0.673288112,7.722829308,8.39611742,0.049768735,1.071494776,1.121263512,107.7748454,1.370000828,0.061857465,0,13.08654877,22.9399932,0.004058844,0,105
40,Chile,Roots and Tubers,2008,115.2274237,1.464321754,7.970450651,9.434772406,0.03196069,3.4390566,3.47101729,121.1911789,1.658129881,1.007333926,0,13.24800806,26.30165715,0.003757437,0,105
40,Chile,Roots and Tubers,2009,109.2652069,0.448321231,11.71182842,12.16014966,0.039088034,3.098371246,3.13745928,118.2878973,2.101023502,0.903757613,0,10.57124701,24.94072652,0.003478948,0,100
40,Chile,Roots and Tubers,2010,126.6106987,0.073380923,14.75904565,14.83242657,0.094911918,0.456548112,0.55146003,140.8916652,2.687376581,0.03630872,0,11.79593447,28.89998091,0.003221772,0,116
40,Chile,Roots and Tubers,2011,193.520173,0.212896157,14.80898896,15.02188511,0.036005092,0.462055421,0.498060513,208.0439976,2.495520996,0.017232363,0,12.35245285,44.22433196,5.858408836,0,135
40,Chile,Roots and Tubers,2012,126.0030004,0.118590854,21.24265072,21.36124158,0.054487464,0.362389054,0.416876518,146.9473654,3.998057473,0.026280514,0,9.476353422,28.74682424,5.634306057,0,0
40,Chile,Stimulants and Spices,2007,0,1.002842406,6.172501073,7.175343479,0.225215998,5.465665692,5.69088169,1.484461789,0.147571573,1.35199088,0,0,0,0,0,11
40,Chile,Stimulants and Spices,2008,0,1.556468109,6.965966433,8.522434543,0.118444178,7.317568986,7.436013164,1.086421378,0.18101701,1.438221814,0,0,0,0,0,12
40,Chile,Stimulants and Spices,2009,0,0.867397952,6.109121921,6.976519874,0.088969116,5.926571737,6.015540853,0.96097902,0.167252618,1.014238034,0,0,0,0,0,11
40,Chile,Stimulants and Spices,2010,0,0.909225841,7.391691462,8.300917303,0.068605436,5.839208392,5.907813828,2.393103476,0.18023119,1.055595869,0,0,0,0,0,12
40,Chile,Stimulants and Spices,2011,0,1.155909517,7.240631063,8.396540579,0.064495646,6.176666621,6.241162266,2.155378313,0.22541538,1.403886698,0,0,0,0,0,9
40,Chile,Stimulants and Spices,2012,0,0.949060548,6.900787002,7.84984755,0.047247875,5.016756497,5.064004372,2.785843178,0.228263402,1.475141069,0,0,0,0,0,0
40,Chile,Sugar,2007,133.8487901,0.000244229,373.0376863,373.0379306,4.273535401,17.97618664,22.24972204,484.6369986,5.253573963,3.689648749,0,0,8.701226553,0,0,458
40,Chile,Sugar,2008,100.3119743,0.001488578,415.6651927,415.6666812,5.608673916,14.66847703,20.27715094,495.7015046,5.538916778,3.289176795,0,0,6.371726636,0,0,462
40,Chile,Sugar,2009,85.97922825,0.001109318,558.3057031,558.3068124,5.810031642,14.00618236,19.816214,624.4698267,6.145375335,2.733777257,0,0,5.444008866,12.48939653,0,461
40,Chile,Sugar,2010,113.4594124,0.094121529,421.3022762,421.3963978,4.876311658,14.06507647,18.94138812,515.914422,7.237768328,3.137052446,0,0,7.348568107,10.31828844,0,470
40,Chile,Sugar,2011,152.7483572,0.005648989,491.8432744,491.8489234,4.420956895,17.23231678,21.65327367,622.9440068,7.815423892,3.438483473,0,0,10.00338335,12.45888014,0,470
40,Chile,Sugar,2012,141.9659395,0.006232718,485.493162,485.4993947,4.24755729,16.39552363,20.64308092,606.8222533,9.669111294,3.294284993,0,0,9.267835571,12.13644507,0,0
40,Chile,Vegetable Oils and Animal Fats,2007,77.38054645,34.05749401,618.666903,652.724397,24.14194648,131.7783617,155.9203081,574.1846353,1.637516613,0.671499332,0,0,0,11.48369568,0,211
40,Chile,Vegetable Oils and Animal Fats,2008,74.2331396,34.3852659,368.8731078,403.2583737,24.44418207,124.2259378,148.6701199,328.8213935,1.606776998,0.467105709,0,0,0,2.94E-06,0,191
40,Chile,Vegetable Oils and Animal Fats,2009,49.73290573,23.7320663,406.154839,429.8869053,33.63383241,108.9184298,142.5522622,337.0675488,1.456004375,0.333259252,0,0,0,2.91E-06,0,194
40,Chile,Vegetable Oils and Animal Fats,2010,50.61636408,32.02780705,502.4742232,534.5020303,40.53430384,86.04497759,126.5792814,458.5391129,1.535151837,0.361726031,0,0,0,2.88E-06,0,181
40,Chile,Vegetable Oils and Animal Fats,2011,103.4649398,82.85434521,514.4305474,597.2848927,40.72722702,102.8726494,143.5998764,557.149956,1.910805773,0.40068919,0,0,0,11.14300198,0,187
40,Chile,Vegetable Oils and Animal Fats,2012,102.6054426,136.5247687,498.8080281,635.3327968,54.08560853,123.2040146,177.2896231,560.6486163,2.036470023,0.357916127,0,0,0,11.21297515,0,0
40,Chile,Vegetables (inc. melons),2007,136.1397415,3.069854592,4.337869948,7.40772454,6.053150326,17.67644278,23.7295931,119.8178729,0.601147168,8.278141356,0,0,24.63065689,0,0,62
40,Chile,Vegetables (inc. melons),2008,130.3894027,2.416715084,7.012696972,9.429412055,7.746341487,15.14544371,22.8917852,116.9270295,1.147450602,6.290643926,0,0,23.4267818,0,0,64
40,Chile,Vegetables (inc. melons),2009,137.2612216,2.917423742,4.782903947,7.700327689,4.140288356,14.47810504,18.61839339,126.3431558,0.671452288,5.269293514,0,0,24.69154717,0,0,65
40,Chile,Vegetables (inc. melons),2010,132.3358113,2.244265808,5.764297851,8.00856366,7.791080887,16.47978318,24.27086407,116.0735109,0.893775245,6.150013036,0,0,23.78657583,0,0,59
40,Chile,Vegetables (inc. melons),2011,133.3185249,1.664541694,6.163134337,7.827676031,8.918947383,15.7482312,24.66717858,116.4790223,1.00290359,5.99043824,0,0,24.04305938,0,0,57
40,Chile,Vegetables (inc. melons),2012,124.7832125,1.852027926,8.77546633,10.62749426,5.83499456,14.89889861,20.73389317,114.6768136,1.539780357,5.70082084,0,0,22.56216705,0,0,0
41,China mainland,Cereals,2007,2848.431945,0,0,0,0,0,0,2848.431945,0,0,2595.026426,95.10955095,50.02786798,56.96863891,0,1433
41,China mainland,Cereals,2008,2977.921601,0,0,0,0,0,0,2977.921601,0,0,2739.745095,94.97034254,52.34347035,59.55843201,0,1443
41,China mainland,Cereals,2009,2972.282518,0,0,0,0,0,0,2972.282518,0,0,2850.930112,96.11244496,52.13832692,59.44565037,0,1423
41,China mainland,Cereals,2010,3063.808276,0,0,0,0,0,0,3063.808276,0,0,2910.723976,96.23836201,53.89474574,214.4665793,0,1433
41,China mainland,Cereals,2011,3189.799864,0,0,0,0,0,0,3189.799864,0,0,2923.72946,96.07586045,56.22021077,223.2859905,0,1453
41,China mainland,Cereals,2012,3318.595327,0,0,0,0,0,0,3318.595327,0,0,2966.008836,96.2385452,58.57796667,232.3016729,0,0
41,China mainland,Dairy and Eggs,2007,116.5844652,0,0,0,0,0,0,116.5844652,0,0,0,0,0.93993311,0,0,158
41,China mainland,Dairy and Eggs,2008,120.5747433,0,0,0,0,0,0,120.5747433,0,0,0,0,0.97909592,0,0,164
41,China mainland,Dairy and Eggs,2009,121.4869839,0,0,0,0,0,0,121.4869839,0,0,0,0,0.988215249,0,0,164
41,China mainland,Dairy and Eggs,2010,122.7433262,0,0,0,0,0,0,122.7433262,0,0,0,0,0.99829146,0,0,167
41,China mainland,Dairy and Eggs,2011,123.3683508,0,0,0,0,0,0,123.3683508,0,0,0,0,1.002842353,0,0,170
41,China mainland,Dairy and Eggs,2012,125.5243534,0,0,0,0,0,0,125.5243534,0,0,0,0,1.021289495,0,0,0
41,China mainland,Fruit and Nuts,2007,152.6804054,0,0,0,0,0,0,152.6804054,0,0,0,0,5.245558609,0,0,166
41,China mainland,Fruit and Nuts,2008,167.2819719,0,0,0,0,0,0,167.2819719,0,0,0,0,5.685804329,0,0,174
41,China mainland,Fruit and Nuts,2009,178.9651108,0,0,0,0,0,0,178.9651108,0,0,0,0,6.058290481,0,0,183
41,China mainland,Fruit and Nuts,2010,191.1448811,0,0,0,0,0,0,191.1448811,0,0,0,0,6.394292041,0,0,188
41,China mainland,Fruit and Nuts,2011,207.233149,0,0,0,0,0,0,207.233149,0,0,0,0,6.853158463,0,0,200
41,China mainland,Fruit and Nuts,2012,213.3674117,0,0,0,0,0,0,213.3674117,0,0,0,0,7.054229352,0,0,0
41,China mainland,GRAND TOTAL,2007,5285.611152,0,0,0,0,0,0,5285.611152,0,0,2595.026426,119.9781616,109.6861284,56.96863891,0,2915
41,China mainland,GRAND TOTAL,2008,5539.751757,0,0,0,0,0,0,5539.751757,0,0,2739.745095,120.8367639,114.9121401,59.55843201,0,2974
41,China mainland,GRAND TOTAL,2009,5519.421906,0,0,0,0,0,0,5519.421906,0,0,2850.930112,123.3646051,114.8008475,59.44565037,0,2992
41,China mainland,GRAND TOTAL,2010,5646.574255,0,0,0,0,0,0,5646.574255,0,0,2910.723976,123.2667719,118.0535005,214.4665793,0,3042
41,China mainland,GRAND TOTAL,2011,5855.14822,0,0,0,0,0,0,5855.14822,0,0,2923.72946,123.2833244,122.412331,223.2859905,0,3075
41,China mainland,GRAND TOTAL,2012,6020.203596,0,0,0,0,0,0,6020.203596,0,0,2966.008836,122.5188958,124.9845978,232.3016729,0,0
41,China mainland,Meat and Fish,2007,293.2710013,0,0,0,0,0,0,293.2710013,0,0,0,0,6.285040053,0,0,468
41,China mainland,Meat and Fish,2008,303.780443,0,0,0,0,0,0,303.780443,0,0,0,0,6.460325975,0,0,487
41,China mainland,Meat and Fish,2009,314.7756499,0,0,0,0,0,0,314.7756499,0,0,0,0,6.698032931,0,0,504
41,China mainland,Meat and Fish,2010,324.2300682,0,0,0,0,0,0,324.2300682,0,0,0,0,6.879586093,0,0,520
41,China mainland,Meat and Fish,2011,322.0821431,0,0,0,0,0,0,322.0821431,0,0,0,0,6.804266592,0,0,518
41,China mainland,Meat and Fish,2012,329.5469879,0,0,0,0,0,0,329.5469879,0,0,0,0,6.884431055,0,0,0
41,China mainland,Pulses,2007,28.19103991,0,0,0,0,0,0,28.19103991,0,0,0,1.180549488,0.498148349,0,0,12
41,China mainland,Pulses,2008,30.64069886,0,0,0,0,0,0,30.64069886,0,0,0,1.150767972,0.535219112,0,0,11
41,China mainland,Pulses,2009,26.87925299,0,0,0,0,0,0,26.87925299,0,0,0,1.052362597,0.462298542,0,0,11
41,China mainland,Pulses,2010,24.01631438,0,0,0,0,0,0,24.01631438,0,0,0,1.04816328,0.424945541,0,0,11
41,China mainland,Pulses,2011,28.26438268,0,0,0,0,0,0,28.26438268,0,0,0,1.043100285,0.515444628,0,0,10
41,China mainland,Pulses,2012,25.97682595,0,0,0,0,0,0,25.97682595,0,0,0,1.100145177,0.479391207,0,0,0
41,China mainland,Roots and Tubers,2007,298.689137,0,0,0,0,0,0,298.689137,0,0,0,16.86542437,13.88258289,0,0,149
41,China mainland,Roots and Tubers,2008,311.9835394,0,0,0,0,0,0,311.9835394,0,0,0,17.64188353,14.55999837,0,0,158
41,China mainland,Roots and Tubers,2009,310.3403291,0,0,0,0,0,0,310.3403291,0,0,0,19.11864072,14.52358596,0,0,152
41,China mainland,Roots and Tubers,2010,315.4055081,0,0,0,0,0,0,315.4055081,0,0,0,19.443567,14.88434067,0,0,155
41,China mainland,Roots and Tubers,2011,325.4599538,0,0,0,0,0,0,325.4599538,0,0,0,20.13384246,15.43927686,0,0,155
41,China mainland,Roots and Tubers,2012,315.4686215,0,0,0,0,0,0,315.4686215,0,0,0,20.02614453,14.94728825,0,0,0
41,China mainland,Stimulants and Spices,2007,5.21570039,0,0,0,0,0,0,5.21570039,0,0,0,0,4.16E-06,0,0,3
41,China mainland,Stimulants and Spices,2008,5.257552223,0,0,0,0,0,0,5.257552223,0,0,0,0,5.29E-06,0,0,3
41,China mainland,Stimulants and Spices,2009,5.729970898,0,0,0,0,0,0,5.729970898,0,0,0,0,1.11E-05,0,0,3
41,China mainland,Stimulants and Spices,2010,5.917037263,0,0,0,0,0,0,5.917037263,0,0,0,0,7.78E-06,0,0,4
41,China mainland,Stimulants and Spices,2011,6.456229364,0,0,0,0,0,0,6.456229364,0,0,0,0,1.02E-05,0,0,3
41,China mainland,Stimulants and Spices,2012,6.537539944,0,0,0,0,0,0,6.537539944,0,0,0,0,1.08E-05,0,0,0
41,China mainland,Sugar,2007,95.7403932,0,0,0,0,0,0,95.7403932,0,0,0,0,0.49180134,0,0,63
41,China mainland,Sugar,2008,104.8733352,0,0,0,0,0,0,104.8733352,0,0,0,0,0.540865138,0,0,62
41,China mainland,Sugar,2009,95.10766828,0,0,0,0,0,0,95.10766828,0,0,0,0,0.465509683,0,0,64
41,China mainland,Sugar,2010,93.02453741,0,0,0,0,0,0,93.02453741,0,0,0,0,0.481899501,0,0,63
41,China mainland,Sugar,2011,96.67659544,0,0,0,0,0,0,96.67659544,0,0,0,0,0.5125212,0,0,66
41,China mainland,Sugar,2012,103.3542327,0,0,0,0,0,0,103.3542327,0,0,0,0,0.547774466,0,0,0
41,China mainland,Vegetable Oils and Animal Fats,2007,279.7118133,0,0,0,0,0,0,279.7118133,0,0,0,0,0,0,0,191
41,China mainland,Vegetable Oils and Animal Fats,2008,292.4532932,0,0,0,0,0,0,292.4532932,0,0,0,0,0,0,0,179
41,China mainland,Vegetable Oils and Animal Fats,2009,320.0948441,0,0,0,0,0,0,320.0948441,0,0,0,0,0,0,0,191
41,China mainland,Vegetable Oils and Animal Fats,2010,342.2550748,0,0,0,0,0,0,342.2550748,0,0,0,0,0,0,0,187
41,China mainland,Vegetable Oils and Animal Fats,2011,345.8914564,0,0,0,0,0,0,345.8914564,0,0,0,0,0,0,0,189
41,China mainland,Vegetable Oils and Animal Fats,2012,361.423574,0,0,0,0,0,0,361.423574,0,0,0,0,0,0,0,0
41,China mainland,Vegetables (inc. melons),2007,485.8546432,0,0,0,0,0,0,485.8546432,0,0,0,0,25.84538257,0,0,203
41,China mainland,Vegetables (inc. melons),2008,503.3381677,0,0,0,0,0,0,503.3381677,0,0,0,0,26.57929383,0,0,216
41,China mainland,Vegetables (inc. melons),2009,504.3299058,0,0,0,0,0,0,504.3299058,0,0,0,0,26.62025825,0,0,217
41,China mainland,Vegetables (inc. melons),2010,521.6581443,0,0,0,0,0,0,521.6581443,0,0,0,0,27.49133312,0,0,224
41,China mainland,Vegetables (inc. melons),2011,535.2307443,0,0,0,0,0,0,535.2307443,0,0,0,0,28.20901284,0,0,227
41,China mainland,Vegetables (inc. melons),2012,544.2849912,0,0,0,0,0,0,544.2849912,0,0,0,0,28.60543809,0,0,0
44,Colombia,Cereals,2007,758.3345772,1078.708953,34.69645067,1113.405404,2.775452641,19.54923286,22.3246855,1849.415295,2.756573242,3.282209514,2535.166966,12.96465619,38.28641779,0.033270297,0,839
44,Colombia,Cereals,2008,818.6039364,1097.239162,28.65337928,1125.892541,0.967051223,24.90806394,25.87511516,1918.621363,2.846360126,4.387843354,2570.390077,14.30654432,41.01802373,0.028725201,0,841
44,Colombia,Cereals,2009,721.4474329,1073.963154,26.20634193,1100.169496,0.260174931,20.00636272,20.26653765,1801.350391,2.629867733,3.620629486,2524.496275,16.5522215,35.99142113,0.038100986,0,802
44,Colombia,Cereals,2010,610.4028077,1150.061372,23.24017816,1173.301551,0.087387632,20.39190784,20.47929547,1763.225063,2.84386174,3.054436691,2491.825727,14.02148304,30.73940325,0.032117388,0,776
44,Colombia,Cereals,2011,647.3175389,1063.886507,24.04710088,1087.933608,0.095016058,19.34604993,19.44106599,1715.810081,3.204885721,2.397220173,2377.750616,14.38281089,32.39816167,0.037759381,0,792
44,Colombia,Cereals,2012,653.780088,1179.757634,26.37416546,1206.1318,0.186638196,19.20553153,19.39216972,1840.519718,3.587875673,2.385837894,2327.193297,13.41541275,32.74769985,0.040291013,0,0
44,Colombia,Dairy and Eggs,2007,310.2454259,0.005871818,3.156540196,3.162412014,0.173106867,3.006771701,3.179878568,310.2279594,0.070122654,0.211200735,0,0,11.03283768,0,0,271
44,Colombia,Dairy and Eggs,2008,337.2046707,0.018844492,3.81345692,3.832301413,0.632151456,4.735569711,5.367721167,335.6692509,0.075545254,0.330336766,0,0,11.98126432,0,0,294
44,Colombia,Dairy and Eggs,2009,291.2963405,0.00640125,3.194976737,3.201377987,0.409320666,0.919411415,1.328732081,293.1689864,0.077485987,0.148857476,0,0,10.51407423,0,0,256
44,Colombia,Dairy and Eggs,2010,287.5908152,0.019885028,2.877277705,2.897162732,0.005653396,1.085102944,1.09075634,289.3972216,0.092674733,0.068519512,0,0,10.38554095,0,0,252
44,Colombia,Dairy and Eggs,2011,288.1020099,0.01961482,6.185187093,6.204801914,0.005989376,0.312232729,0.318222105,293.9885897,0.108991388,0.037910582,0,0,10.47302722,0,0,255
44,Colombia,Dairy and Eggs,2012,291.4262916,0.026990164,10.06554999,10.09254016,0.004244359,0.50242798,0.506672339,301.0121594,0.147720398,0.048675225,0,0,10.56503468,0,0,0
44,Colombia,Fruit and Nuts,2007,479.385383,10.1738838,26.21432993,36.38821373,116.528994,6.042655008,122.571649,393.2019477,0.891911647,3.004238023,0,0,60.58112915,0,0,256
44,Colombia,Fruit and Nuts,2008,491.6804398,8.636658646,9.510906584,18.14756523,119.7532595,5.399289812,125.1525493,384.6754557,0.873492073,2.599436433,0,0,61.88059432,0,0,260
44,Colombia,Fruit and Nuts,2009,429.9961171,8.973790316,15.19308016,24.16687047,121.8732106,3.810671625,125.6838823,328.4791054,0.774460569,1.932249262,0,0,53.94111508,0,0,241
44,Colombia,Fruit and Nuts,2010,445.6607659,7.520021397,11.20927596,18.72929735,120.2602755,4.759822406,125.0200979,339.3699653,0.996391299,2.329539695,0,0,55.96410262,0,0,253
44,Colombia,Fruit and Nuts,2011,443.9112669,9.42309262,12.77445821,22.19755083,116.9259504,5.028877865,121.9548282,344.1539895,1.028680279,2.538292319,0,0,55.92953089,0,0,253
44,Colombia,Fruit and Nuts,2012,466.7019822,8.61635982,12.70660952,21.32296934,106.0729764,4.259189806,110.3321662,377.6927853,1.124791142,1.83066008,0,0,59.03710108,0,0,0
44,Colombia,GRAND TOTAL,2007,4163.683765,1334.315593,182.6242317,1516.939825,312.5573416,269.8088389,582.3661806,5098.257409,8.907875841,14.85686298,2535.166966,28.73897849,232.3416817,97.98780338,0,2610
44,Colombia,GRAND TOTAL,2008,4200.654656,1307.800823,158.0858261,1465.88665,336.5978556,208.6251866,545.2230422,5121.318264,7.27025872,15.77092145,2570.390077,27.19031455,233.1340489,133.5790612,0,2634
44,Colombia,GRAND TOTAL,2009,4129.21491,1325.412982,135.2247444,1460.637727,280.5224924,297.9985323,578.5210247,5011.331612,6.69931486,13.42985852,2524.496275,28.30993324,226.4809378,272.3501611,0,2538
44,Colombia,GRAND TOTAL,2010,3789.511869,1471.486854,151.0445464,1622.5314,195.8820694,260.5444882,456.4265577,4955.616712,7.935188269,12.17181232,2491.825727,24.52160074,212.6364562,324.8397672,0,2546
44,Colombia,GRAND TOTAL,2011,4101.031516,1369.068398,153.3861863,1522.454584,239.9764204,276.5466807,516.5231011,5106.962999,8.692027517,11.49699086,2377.750616,24.10557108,216.1539809,351.9136905,0,2593
44,Colombia,GRAND TOTAL,2012,4059.792613,1492.444368,194.7627172,1687.207085,229.9915941,234.9430128,464.9346068,5282.065092,9.526580051,11.23169879,2327.193297,23.1238383,221.5549246,422.742453,0,0
44,Colombia,Meat and Fish,2007,218.7604468,6.652508138,7.448347316,14.10085545,6.383580369,1.689233321,8.07281369,224.7884886,0.340645729,0.019674352,0,0,20.8000013,0,0,227
44,Colombia,Meat and Fish,2008,230.1554999,6.48306963,7.487082035,13.97015167,17.63463819,1.321263135,18.95590132,225.1697502,0.33394398,0.017866931,0,0,21.7232003,0,0,229
44,Colombia,Meat and Fish,2009,215.6161025,6.749997118,6.855882818,13.60587994,10.78228552,1.247912118,12.03019764,217.1917848,0.341595964,0.00925926,0,0,19.84052318,0,0,219
44,Colombia,Meat and Fish,2010,214.5228951,8.349240835,6.936256025,15.28549686,1.360110956,1.320013513,2.680124469,227.1282675,0.383276356,0.012404178,0,0,19.76003997,0,0,230
44,Colombia,Meat and Fish,2011,221.7097218,9.775249938,7.464439981,17.23968992,1.627467503,0.958601336,2.586068839,236.3633429,0.383860734,0.010128927,0,0,20.77895354,0,0,239
